Codigo,Nome,Preco
UA5I5C,Melao Laranja,854.14
WRTEB3,Laranja Banana,671.84
Z8O17B,Pera Abacaxi,298.11
DPTVIS,Banana Maca,744.96
IVQXX9,Kiwi Maca,874.04
63P0EE,Maca Uva,210.66
MRFS0G,Pera Uva,342.74
MFQF6H,Maca Abacaxi,245.3
AKI14D,Maca Abacaxi,326.25
OR2FHD,Melao Laranja,343.08
B0FQMK,Morango Uva,364.13
L82VOL,Melao Morango,101.65
R7X2GD,Morango Morango,854.32
R6JB8P,Uva Laranja,189.5
KWK18Y,Pera Melao,135.05
I19SEZ,Abacaxi Maca,446.35
S39KCT,Melao Abacaxi,939.43
8PNS42,Morango Abacaxi,710.31
3YA8M8,Maca Laranja,391.7
54FVAK,Melancia Abacaxi,611.97
UI7LEI,Melao Abacaxi,786.91
YBEKH7,Morango Kiwi,688.35
YHWJ0X,Banana Pera,670.95
R3SLAD,Pera Maca,839.43
6R3FAJ,Banana Morango,213.13
FABLR9,Melao Uva,606.0
L4LGAJ,Melao Pera,779.38
RL4CB0,Morango Laranja,87.32
MYX6TB,Maca Laranja,271.8
0YWS66,Morango Uva,436.19
0OMA15,Pera Pera,275.86
5U3WWN,Uva Abacaxi,683.88
L6WAME,Morango Uva,942.65
1ALH63,Laranja Kiwi,649.32
5GJJSU,Kiwi Melao,287.33
2X3508,Melao Kiwi,412.37
205U6F,Maca Uva,543.98
DMKNBS,Uva Maca,642.3
9M57QB,Kiwi Pera,404.34
EBLFQ9,Uva Uva,937.17
40STYF,Kiwi Uva,708.33
Q35VWR,Melancia Melancia,700.07
HGZQH9,Morango Abacaxi,759.99
LR6VO8,Pera Pera,146.0
JMWCLR,Banana Morango,790.85
TBUY11,Melancia Laranja,1.29
KGYUON,Abacaxi Laranja,978.69
LEGVBR,Uva Melao,921.96
WBA8VE,Laranja Morango,992.78
8B3SV4,Morango Pera,295.47
KU0040,Pera Pera,551.56
PFIBOK,Banana Melancia,704.05
KVXAVS,Laranja Laranja,745.92
OAL974,Maca Morango,831.69
LZMAQ6,Kiwi Morango,34.94
8BBQOO,Maca Maca,671.23
65AW82,Banana Melao,356.26
WWQTML,Melao Kiwi,614.99
MPVZ1Z,Pera Melao,187.51
PQC2EZ,Morango Laranja,438.4
91W5XB,Maca Morango,899.8
LGBHEM,Laranja Abacaxi,231.56
HFDIOC,Laranja Melancia,59.74
8KFW6F,Pera Laranja,867.9
0H17BS,Laranja Uva,674.75
QBHS1V,Abacaxi Morango,445.46
02VVTN,Kiwi Pera,264.58
RFZRUB,Pera Uva,724.05
LGB1JD,Melancia Morango,557.96
35YE4T,Laranja Laranja,594.13
MRIGG1,Banana Maca,5.45
491BZH,Laranja Banana,484.94
QD5NP2,Morango Abacaxi,576.46
ION08K,Banana Banana,375.57
54UTAT,Abacaxi Kiwi,444.52
5RSQFP,Abacaxi Melancia,401.93
Z5ZBBM,Uva Melao,924.65
3O8L2V,Maca Melancia,788.0
EY4B9A,Maca Maca,477.7
BFA3N0,Kiwi Banana,547.14
R1BOW3,Laranja Uva,375.64
MGNEEQ,Pera Uva,856.94
6VYV47,Melao Maca,231.88
EF1STT,Melao Abacaxi,154.18
ELXKYT,Pera Laranja,856.81
ALA8XW,Morango Kiwi,190.18
HL3O48,Maca Kiwi,163.82
IZPIU3,Banana Pera,163.65
JY47J8,Laranja Laranja,788.18
UE0F9A,Laranja Kiwi,449.84
SZAKP0,Morango Kiwi,883.94
GBK8MN,Pera Banana,522.16
EYSL0I,Kiwi Laranja,157.89
14LM4A,Banana Banana,98.07
8ILPOX,Banana Abacaxi,784.7
LW1ZYB,Abacaxi Laranja,114.73
VCB2LM,Melancia Kiwi,840.93
6FEK71,Melao Pera,939.01
Q0YGB7,Melancia Maca,36.62
691009,Banana Banana,790.71
GJH9I3,Maca Melancia,447.57
3IFDC3,Kiwi Uva,436.69
EW5KFW,Abacaxi Uva,911.31
YZGN8O,Kiwi Pera,517.76
34LN1V,Uva Melao,435.88
VNV37D,Banana Morango,385.77
RW3YXM,Kiwi Maca,356.12
4MV9E1,Uva Abacaxi,848.66
OEMECC,Pera Laranja,8.21
M47DVW,Laranja Banana,765.3
UITN0D,Uva Morango,402.94
83EUB1,Abacaxi Kiwi,713.96
RW4CUZ,Laranja Laranja,424.9
ZX0LQZ,Melancia Kiwi,541.84
DGPPGE,Melao Kiwi,989.04
GRDWW0,Abacaxi Maca,507.38
II1P38,Kiwi Morango,668.11
NRE7NN,Pera Melancia,422.04
5K5EZ2,Abacaxi Melao,842.67
8VQ795,Abacaxi Kiwi,478.23
NN1U5Z,Abacaxi Morango,736.11
SRGCJ9,Melao Pera,813.75
Z6181P,Pera Pera,409.58
PHX213,Laranja Maca,240.36
7D5EGB,Kiwi Melao,237.75
AWK2WM,Maca Banana,10.85
DTDETA,Abacaxi Morango,20.81
UFFJOS,Kiwi Maca,80.3
52LPCC,Banana Laranja,640.27
LVHV5H,Maca Morango,165.62
KCW7OG,Melancia Melancia,600.88
NRLS9L,Maca Banana,699.89
127W73,Banana Banana,516.06
M9FD3K,Uva Morango,552.95
YQVWPX,Maca Melao,984.45
F04JL2,Laranja Abacaxi,246.58
QZ06TU,Pera Melancia,967.49
D621MH,Melao Laranja,356.27
T6DNIP,Morango Laranja,231.77
QA8XWU,Kiwi Kiwi,188.38
QIUT4L,Maca Uva,76.97
NAS27R,Morango Melancia,787.11
XSOQRV,Melao Melancia,436.94
COKE4L,Morango Maca,165.49
2UUKWV,Laranja Morango,389.93
HRHJZV,Laranja Laranja,794.09
S519LZ,Pera Uva,976.8
13I30D,Maca Kiwi,607.41
HDNU7T,Pera Abacaxi,893.3
9IDLYF,Maca Kiwi,880.0
NRLT98,Melao Banana,241.73
1IV8Z1,Morango Banana,262.75
U3SOO8,Kiwi Pera,575.92
FBCKOA,Banana Kiwi,792.24
YJRLH6,Melao Banana,799.88
ZB30GB,Laranja Melancia,448.9
Z22WR9,Maca Abacaxi,825.27
WEX8XV,Pera Pera,271.32
DQ7AKZ,Banana Melancia,661.49
NS1D9B,Laranja Pera,615.54
L0A0B6,Maca Melao,701.04
WHG2SM,Laranja Laranja,957.87
BAO059,Morango Kiwi,450.03
UQGI9F,Uva Maca,878.4
YIWH36,Melao Uva,144.99
5BL5OA,Morango Melancia,334.82
HTQ8SG,Morango Laranja,728.42
7HRO3J,Abacaxi Morango,102.05
HE707Y,Kiwi Kiwi,630.56
WBV8SU,Melao Banana,286.61
EOORRK,Laranja Maca,943.31
L38514,Laranja Morango,955.15
BC67FE,Laranja Kiwi,852.47
BWNW1P,Melancia Pera,705.28
GXL1EX,Uva Kiwi,638.22
OI1TPT,Pera Maca,163.82
HGZDH6,Melancia Morango,313.33
K6IXC0,Laranja Pera,881.58
DRU2HW,Abacaxi Abacaxi,829.78
5WYU23,Abacaxi Kiwi,673.06
J4DCJ6,Morango Uva,261.59
MHD910,Morango Kiwi,260.26
SAZCFZ,Abacaxi Laranja,699.95
U4E2CE,Morango Melancia,649.09
KZPLEO,Maca Uva,446.4
3WIN4A,Laranja Kiwi,459.66
V7M74Z,Laranja Uva,316.25
7E4UGK,Morango Uva,308.08
LAKC0M,Maca Melancia,209.8
YL7ERR,Banana Banana,555.62
QL0UZS,Laranja Morango,565.83
LGUL6P,Abacaxi Uva,677.38
PI5JR4,Pera Melao,538.37
8D5N30,Banana Kiwi,170.86
H6SUSJ,Laranja Melancia,433.34
8Y02S3,Laranja Maca,140.06
6FB3F6,Uva Morango,537.57
HR1CLE,Banana Kiwi,411.6
AB6MED,Pera Melao,203.97
L0AZ2B,Maca Laranja,392.02
E8PCYL,Banana Melancia,850.26
2P6XNX,Pera Banana,984.24
KHJDHB,Kiwi Laranja,94.94
A8TCP6,Abacaxi Laranja,396.02
2AK61W,Melao Melancia,815.48
U6GMCM,Banana Banana,444.84
36J9S8,Melao Uva,505.27
MSCCOJ,Laranja Melancia,688.47
49EEUN,Melao Abacaxi,726.44
4RHE9V,Abacaxi Morango,387.11
36FY6I,Laranja Kiwi,484.11
G241HC,Banana Uva,691.42
JX7S1W,Morango Morango,867.79
UCO6CH,Melancia Kiwi,987.81
0I9MIC,Morango Banana,388.28
A00YFC,Abacaxi Uva,826.68
ZR77XS,Uva Abacaxi,366.02
GH46HC,Melao Kiwi,233.15
5OAYR8,Kiwi Melancia,483.77
D13942,Maca Melancia,552.95
77FN83,Laranja Banana,274.7
QTO9ZV,Kiwi Morango,440.66
BSR4KB,Banana Kiwi,14.62
YA7M62,Laranja Banana,988.17
2M1TXB,Melao Uva,52.86
PFDJJG,Banana Uva,81.8
SXMPQU,Pera Banana,707.27
45841Y,Banana Banana,751.43
ZO3UR7,Laranja Melao,944.61
KF90N8,Morango Banana,389.93
LIA65P,Laranja Melancia,486.45
LSFIOV,Melancia Melancia,926.75
N6QL53,Pera Pera,359.52
MC03ZR,Morango Abacaxi,53.52
70LYMB,Kiwi Morango,580.97
C4RL50,Melao Banana,49.7
DOAPM0,Morango Kiwi,416.44
9JSJGF,Melancia Kiwi,284.03
VSH8H6,Laranja Morango,119.55
6159PO,Maca Uva,896.18
WXPUHJ,Melancia Kiwi,942.8
18NE7Z,Laranja Morango,707.56
SK05GO,Uva Kiwi,870.02
7CIIU0,Abacaxi Melancia,61.78
Z6PDEF,Melao Abacaxi,622.49
DXECIN,Morango Morango,608.32
SI2S5M,Pera Maca,258.18
OVP0LF,Morango Kiwi,646.12
A7VY5T,Uva Pera,753.1
VU7AC4,Melao Melancia,593.37
RAMSVP,Pera Maca,174.3
2WETOJ,Banana Morango,840.02
NKJGCM,Abacaxi Melao,103.92
K151QI,Morango Maca,791.67
3LPJZA,Melao Kiwi,321.92
BHYYAP,Laranja Uva,832.69
RHP602,Abacaxi Pera,375.73
WIAOAF,Abacaxi Abacaxi,873.64
MB91C5,Maca Melao,596.73
YG69ZE,Melao Melao,792.23
VJZAU1,Abacaxi Kiwi,366.28
L13FLH,Laranja Maca,59.85
0ORGP1,Pera Abacaxi,868.59
15B53V,Melancia Melancia,604.36
NW7LWO,Abacaxi Melao,524.72
Q8CIKM,Maca Melancia,26.83
HCVC4E,Uva Laranja,337.64
C3RXCM,Pera Melancia,509.26
R03U5J,Melancia Abacaxi,246.94
9QPZO4,Morango Melao,873.12
OERDE1,Maca Uva,895.41
AD6K28,Kiwi Banana,384.99
S4YP1E,Morango Pera,929.46
2PCGPK,Morango Abacaxi,523.23
PU3QH8,Pera Banana,740.22
TSQT1T,Uva Laranja,699.15
IKS143,Maca Pera,801.27
XIV680,Morango Melao,422.7
VK3AIN,Pera Pera,783.37
HUG2M9,Pera Melao,719.23
G8HUBI,Laranja Abacaxi,944.9
4DDG22,Melao Uva,752.6
MYCZBK,Kiwi Uva,35.09
NG0SG9,Kiwi Melao,600.65
O7K220,Morango Melao,370.23
R5ANZX,Abacaxi Abacaxi,314.09
K27VYR,Laranja Pera,637.03
7D0AQO,Abacaxi Morango,435.11
U1C9TV,Uva Maca,80.56
2B88ZL,Laranja Maca,6.52
M4N1J9,Uva Uva,399.49
SFMV7C,Pera Kiwi,530.2
B6246A,Melancia Laranja,127.82
X5GVMM,Maca Melancia,892.76
TAE7O6,Kiwi Banana,693.49
MD611B,Uva Melao,793.62
4CIS35,Abacaxi Laranja,527.43
0AY4I5,Kiwi Uva,308.73
1PSE2V,Uva Kiwi,30.03
SZRX5F,Maca Kiwi,836.32
A8ABYM,Uva Kiwi,748.61
OA1GNV,Uva Laranja,274.84
5C5F69,Melancia Banana,779.58
EXHID6,Uva Pera,981.41
2VLKTH,Uva Uva,685.54
FSCPCN,Maca Maca,500.43
ZYOHE8,Banana Melao,189.47
77WMWW,Melao Abacaxi,380.59
I4VOXQ,Morango Kiwi,318.53
G32AWT,Maca Banana,792.85
2275Q2,Abacaxi Melancia,787.91
5WT1TM,Pera Pera,947.7
W2GLER,Abacaxi Melao,776.98
THXPD6,Maca Morango,47.82
QH75CC,Abacaxi Uva,792.74
DJH1M7,Banana Maca,172.28
SB8AAH,Morango Melao,610.13
402055,Laranja Abacaxi,208.2
SEX59C,Melao Melancia,184.12
6DZM9X,Melao Melancia,624.19
XMGOP9,Abacaxi Laranja,710.1
8292A3,Uva Pera,75.05
L99HWA,Laranja Melancia,579.88
0DKLZ0,Laranja Banana,915.28
P7D8JV,Pera Maca,884.34
4P75LI,Melao Melancia,841.36
RYH8WC,Morango Uva,401.88
OHYVEE,Maca Melao,393.96
E5VKH0,Uva Banana,199.45
2P1ZHN,Uva Banana,88.67
K0V5KL,Uva Banana,149.24
Q2OD96,Morango Uva,343.4
DNA55S,Abacaxi Melao,43.57
VYOQYQ,Pera Melao,273.44
CHV51U,Melao Melao,326.25
N5B9FD,Morango Uva,308.32
CPNLN0,Kiwi Melao,156.99
ZFXWMT,Maca Kiwi,166.23
VM0ZWI,Melao Maca,445.14
54YJBG,Pera Melao,963.74
SZKO3E,Banana Laranja,969.49
04UGN7,Uva Banana,331.74
63AHJX,Banana Maca,452.62
891EMB,Morango Kiwi,936.03
SHSEA5,Kiwi Banana,563.75
RDVJJY,Kiwi Uva,202.79
P72YUM,Pera Laranja,248.3
O9XZWA,Uva Banana,235.69
HS6Y8P,Melancia Uva,260.53
N4CPAX,Melancia Kiwi,753.6
LTHD4Q,Maca Uva,19.55
JPIDJM,Melancia Pera,44.98
0AP371,Uva Laranja,142.52
VSMUBN,Morango Morango,735.95
ZHO8QV,Abacaxi Uva,775.53
TKGH3P,Banana Banana,182.76
Q458BY,Abacaxi Banana,449.64
S2FU7N,Banana Uva,811.12
NSKKEV,Kiwi Kiwi,743.31
LYA707,Laranja Banana,279.75
CJAM7S,Pera Melancia,29.12
2S8BQP,Maca Banana,434.79
4ICD5B,Uva Abacaxi,198.76
ZNPEU0,Melancia Pera,177.64
WCH4KA,Morango Melao,907.76
FQBTSJ,Melao Maca,907.31
HOHZVY,Kiwi Morango,226.3
6HVNSJ,Banana Laranja,143.05
GWVBHG,Melancia Abacaxi,366.98
BOMYJ5,Banana Banana,216.98
GPADI7,Melao Pera,875.76
ZU5HU1,Maca Morango,453.92
W7V1KZ,Kiwi Uva,391.35
FPCMNH,Laranja Melao,618.39
PLNVHT,Pera Abacaxi,874.95
TPRMPB,Pera Morango,627.46
VMIJ2S,Morango Morango,963.14
BTNCWH,Melancia Melancia,747.07
J6L8JR,Kiwi Kiwi,395.49
LCYUAL,Uva Morango,896.17
9KFFRE,Laranja Morango,830.75
MS9AA0,Melao Abacaxi,149.76
SZ74SX,Morango Abacaxi,7.59
5GFFZY,Morango Uva,228.05
KQC0LR,Morango Banana,636.41
DLKI81,Pera Abacaxi,774.34
8BZI45,Melao Melao,831.82
OQGZYZ,Pera Maca,720.8
FIACVD,Melancia Maca,634.34
CHKLBV,Banana Morango,974.34
CDZ3AM,Uva Uva,48.43
2P77O3,Banana Kiwi,332.18
S2BPJW,Maca Melao,545.52
9UM1NS,Maca Banana,9.99
UETHUZ,Laranja Maca,702.17
56AM02,Banana Maca,370.81
SH3MP2,Morango Uva,308.16
RYX1OI,Pera Maca,188.64
JQA0VE,Laranja Laranja,844.57
AZZQXF,Pera Banana,871.92
AWG5M5,Banana Kiwi,577.6
084CMC,Morango Uva,423.13
EIYK9M,Kiwi Laranja,704.8
OXAQ4Z,Laranja Melancia,375.99
BCPIVD,Laranja Kiwi,491.32
MU4I8B,Pera Morango,581.41
X0NA1I,Abacaxi Banana,450.78
H7YMWP,Uva Banana,438.23
9BS56G,Pera Morango,961.76
RQEVG0,Abacaxi Uva,967.46
8G5XU5,Abacaxi Melancia,161.91
IGH8UZ,Uva Abacaxi,783.47
D91IKH,Abacaxi Banana,354.75
GRTSLR,Melancia Melancia,196.5
PI7LLZ,Maca Pera,953.8
Q6I6XS,Maca Melao,271.54
BGSAY8,Abacaxi Melao,95.0
TAAB8X,Melao Banana,499.13
ESYC3P,Maca Kiwi,631.09
N2J20K,Banana Laranja,425.14
COI5LX,Melancia Morango,536.99
W7XNW4,Melao Maca,882.96
102HYK,Kiwi Morango,434.14
OSJ8EP,Uva Abacaxi,493.5
HFK0CS,Kiwi Maca,131.06
DW4FTY,Melancia Abacaxi,547.58
E0TLRO,Pera Pera,534.69
A7YLOQ,Melancia Melao,644.25
N7CU64,Kiwi Morango,942.38
U5PBNH,Morango Maca,978.99
TB23QH,Abacaxi Maca,571.4
5ODP5S,Maca Uva,235.54
0PXZKL,Maca Pera,816.59
4DDHQ5,Laranja Melancia,356.33
CE0JXI,Melancia Uva,405.74
C2Z9IC,Abacaxi Melao,978.35
9QXHH9,Maca Uva,555.15
X20W7Z,Pera Laranja,839.1
RJRAOK,Laranja Laranja,208.88
V6NX09,Maca Abacaxi,980.03
Y2NYZZ,Banana Kiwi,421.47
N9W38X,Maca Kiwi,800.37
IYJFFH,Maca Maca,348.76
SNXNLU,Banana Morango,167.89
WC6139,Abacaxi Melao,390.96
K6QUNG,Pera Abacaxi,184.05
P4LK50,Maca Pera,72.53
MNERRP,Abacaxi Maca,63.08
YRJ08D,Banana Morango,224.48
U8PZVZ,Melao Kiwi,647.07
Q7HNLS,Banana Abacaxi,135.0
UWAKW5,Kiwi Melancia,395.45
DV8NMV,Laranja Kiwi,79.35
IPZZOL,Banana Melancia,392.67
N33EZ5,Melao Abacaxi,576.86
NPEP9A,Maca Melao,800.79
Y07U4Z,Laranja Melancia,228.29
BDZ3FU,Melancia Uva,447.71
YDH51G,Melao Uva,361.48
FXRVU2,Banana Pera,510.91
JOHOBQ,Kiwi Melao,643.06
YXOQSR,Laranja Banana,524.57
UR65ZL,Morango Morango,555.48
VX0WRX,Melao Melao,392.42
WBXCXX,Banana Morango,980.67
PRZTI4,Maca Kiwi,458.01
Y69G4U,Morango Melancia,16.25
S5DRGN,Laranja Uva,604.2
W6NYNO,Melancia Morango,830.37
0AKD0S,Laranja Maca,803.67
5A75E6,Maca Melao,94.01
PT07OQ,Uva Banana,286.57
0JCGUD,Melao Pera,66.66
F6QK1L,Pera Banana,270.14
WJGWD5,Laranja Kiwi,67.16
T4VNO0,Melao Pera,778.51
LX7CDB,Maca Laranja,77.5
1QXNW2,Maca Kiwi,567.78
UR47HH,Pera Kiwi,383.63
L63RAY,Melao Abacaxi,521.26
5OPJBL,Banana Melancia,424.62
QYVUH0,Melao Abacaxi,693.99
MFFL65,Abacaxi Maca,243.13
MZ4IW3,Morango Maca,172.99
ES50O6,Abacaxi Pera,908.93
KH4XXV,Banana Kiwi,533.74
ECUZI5,Morango Banana,296.7
3VYXJ0,Melao Maca,718.09
89S2PX,Melao Abacaxi,169.58
O9RODL,Laranja Melao,954.01
WNJLK0,Kiwi Melao,596.26
CCKX1X,Morango Abacaxi,641.34
WKG0YL,Melao Melancia,453.16
LTDX09,Laranja Kiwi,380.91
O4DTQ0,Abacaxi Banana,419.13
SXZM5Y,Uva Melancia,359.99
F9Q5AP,Melao Banana,583.37
80UQ8X,Melancia Pera,196.55
79JTYC,Melao Melancia,775.25
Y895CR,Pera Melao,240.52
CI5AG1,Kiwi Laranja,925.1
GLQ0EX,Pera Abacaxi,686.75
DKBUL8,Maca Laranja,168.95
OK0WVQ,Pera Banana,802.73
K2MVVN,Melao Morango,568.17
SL79HJ,Laranja Melao,808.49
LB9VBX,Pera Laranja,564.07
XK0SCA,Laranja Banana,154.9
1ZAZ1N,Maca Abacaxi,127.64
LRW060,Laranja Melao,274.21
JHZYRC,Morango Melao,271.26
2W7OTL,Banana Kiwi,111.11
S28TC0,Melancia Laranja,847.2
681RJT,Pera Uva,309.99
UNBP29,Laranja Melancia,68.0
ORNONR,Uva Melancia,872.87
UYD4MN,Morango Banana,17.58
U68UC8,Pera Melancia,349.87
EMF3W2,Melancia Morango,322.19
QB7PKO,Melao Kiwi,926.94
4RBFVU,Pera Abacaxi,655.08
7NCI6C,Abacaxi Uva,915.28
81R387,Uva Laranja,694.39
754O5H,Abacaxi Melancia,9.11
N7CVKU,Banana Uva,410.58
9RI030,Banana Melancia,815.12
KEL57N,Abacaxi Pera,776.35
CWC6PF,Maca Melao,149.37
M7K9Z0,Melancia Pera,238.19
J5XNWR,Kiwi Melancia,305.27
O71DEL,Melancia Melao,863.34
EDLLLB,Uva Banana,462.9
HODFPE,Maca Melancia,879.6
QXIAAL,Kiwi Uva,540.12
FLLLW5,Laranja Maca,989.77
W5YCIH,Uva Melao,622.16
9CNQ2W,Morango Laranja,583.18
UVZ8II,Melancia Banana,800.87
T1N6GZ,Kiwi Maca,429.7
1E3C04,Morango Melao,625.87
WEG4ID,Kiwi Uva,204.3
1EM0DD,Abacaxi Melancia,265.0
J861ZQ,Banana Maca,73.95
6W2FYI,Abacaxi Melao,467.67
O97O6G,Pera Morango,237.1
7JE9DJ,Melancia Uva,496.81
H9CUHI,Laranja Morango,825.48
8ZJ7I5,Maca Pera,750.66
VOPO72,Morango Banana,506.89
IYCXMD,Uva Kiwi,459.74
81GEYS,Melao Laranja,541.8
7LBHD4,Melao Pera,271.18
NLK1YP,Kiwi Morango,263.66
QO6WKA,Melao Melao,384.68
F4RIY1,Melancia Melao,57.79
CLR2JG,Morango Abacaxi,610.74
L9QJVW,Kiwi Pera,671.92
0AL02X,Morango Kiwi,582.14
J2YY0G,Banana Maca,529.97
ZIU1VQ,Melancia Melao,742.89
HU6WME,Kiwi Pera,574.07
NVB936,Banana Uva,397.99
MYCLOK,Abacaxi Uva,420.24
VMQSGP,Pera Morango,127.54
0EI9KY,Melancia Melao,480.8
5B1RWE,Kiwi Morango,66.74
GDISEV,Banana Melancia,906.01
RHUQ5S,Pera Pera,60.66
3ZSCMH,Melao Morango,555.75
5DJ4C3,Morango Laranja,826.8
M582KY,Maca Uva,607.14
LB5944,Uva Morango,987.09
6H59NZ,Melao Melancia,802.67
V1DCYE,Pera Uva,406.8
QYQPVK,Pera Laranja,909.19
1SK3F9,Kiwi Maca,736.11
DF6215,Maca Melancia,328.7
CUMDG1,Uva Melancia,15.51
81LDE5,Pera Banana,607.31
RCWGJP,Morango Melao,871.27
KLLYTQ,Melao Kiwi,904.88
HGU517,Maca Banana,854.82
WQ5BPG,Morango Maca,942.63
HEDBV1,Morango Maca,748.7
XZ82KU,Uva Maca,987.69
JFMG33,Kiwi Laranja,367.07
L6WHZM,Banana Melao,331.5
WKLPBF,Laranja Morango,468.91
VSR1I9,Kiwi Melancia,480.72
GLFWB6,Banana Banana,698.34
64BUFH,Laranja Melao,748.18
3V5E2D,Morango Maca,178.05
4ZLZ9S,Abacaxi Banana,855.43
9ZV4ZM,Melao Melao,260.58
0DA582,Uva Kiwi,938.31
81F892,Maca Melao,578.09
SMYPX4,Morango Melancia,604.33
4X8JZP,Banana Melancia,246.25
JP6L6W,Abacaxi Abacaxi,756.3
EEFYOV,Pera Melao,895.72
NN6WS5,Kiwi Melao,613.49
1A6QRX,Maca Morango,706.79
JCON7C,Morango Melancia,398.69
DNL1PP,Pera Kiwi,193.08
EQSY0X,Morango Melao,406.82
SDOZBI,Melancia Laranja,607.39
XM853M,Melao Abacaxi,38.17
SNMIIY,Kiwi Maca,382.04
XCZEKE,Pera Kiwi,994.35
RLSLFZ,Kiwi Laranja,350.37
7Z7NUK,Laranja Kiwi,813.25
MIGMR2,Pera Abacaxi,829.74
P57MIP,Maca Maca,9.63
7N67VE,Morango Uva,328.63
VIGCII,Uva Melancia,328.61
S4OU7E,Melao Melancia,776.16
92HDAG,Pera Abacaxi,771.28
EUK5S0,Banana Banana,880.54
DDKDM7,Uva Abacaxi,29.56
RQ499P,Kiwi Laranja,963.47
OVNY0B,Melancia Abacaxi,778.05
67OGPV,Melao Morango,228.67
4K8HZM,Melao Abacaxi,985.81
X2S5YN,Abacaxi Abacaxi,971.9
8D6LDO,Morango Abacaxi,883.07
DT1C4U,Banana Morango,10.77
0V5JAD,Maca Banana,110.86
LP6GJ1,Abacaxi Abacaxi,941.24
RCFBT5,Pera Melancia,379.52
JLE05D,Uva Pera,628.98
GVRMSX,Pera Kiwi,970.09
ICT8MP,Melancia Laranja,726.69
MTM4VK,Kiwi Maca,982.11
HIALEO,Abacaxi Uva,733.06
ZAMT39,Uva Melancia,234.38
N80CWE,Laranja Laranja,637.17
XUGL53,Pera Kiwi,11.14
BK9YFT,Kiwi Pera,970.02
